WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2018-09-08,Western Africa,Benin,Atacora,Riots,Violent demonstration,1,0,8543.0,Demonstrations,327.0,10.5177,1.52
2019-02-16,Western Africa,Benin,Atacora,Riots,Violent demonstration,1,0,36112.0,Demonstrations,327.0,10.5177,1.52
2021-04-03,Western Africa,Benin,Atacora,Riots,Violent demonstration,4,0,114004.0,Demonstrations,327.0,10.5177,1.52
2023-07-01,Western Africa,Benin,Atacora,Riots,Violent demonstration,1,0,15043.0,Demonstrations,327.0,10.5177,1.52
2024-04-13,Western Africa,Benin,Atacora,Riots,Violent demonstration,1,0,35966.0,Demonstrations,327.0,10.5177,1.52
2021-10-23,Western Africa,Benin,Atacora,Strategic developments,Arrests,2,0,,Strategic developments,327.0,10.5177,1.52
2021-12-04,Western Africa,Benin,Atacora,Strategic developments,Arrests,1,0,,Strategic developments,327.0,10.5177,1.52
2022-07-02,Western Africa,Benin,Atacora,Strategic developments,Arrests,1,0,,Strategic developments,327.0,10.5177,1.52
2022-10-08,Western Africa,Benin,Atacora,Strategic developments,Arrests,2,0,,Strategic developments,327.0,10.5177,1.52
2022-10-15,Western Africa,Benin,Atacora,Strategic developments,Arrests,1,0,,Strategic developments,327.0,10.5177,1.52
2022-11-05,Western Africa,Benin,Atacora,Strategic developments,Arrests,1,0,,Strategic developments,327.0,10.5177,1.52
2026-05-09,Western Africa,Benin,Atacora,Strategic developments,Arrests,1,0,,Strategic developments,327.0,10.5177,1.52
2022-07-16,Western Africa,Benin,Atacora,Strategic developments,Change to group/activity,1,0,,Strategic developments,327.0,10.5177,1.52
2022-10-29,Western Africa,Benin,Atacora,Strategic developments,Change to group/activity,2,0,,Strategic developments,327.0,10.5177,1.52
2022-11-05,Western Africa,Benin,Atacora,Strategic developments,Change to group/activity,1,0,,Strategic developments,327.0,10.5177,1.52
2022-11-26,Western Africa,Benin,Atacora,Strategic developments,Change to group/activity,1,0,,Strategic developments,327.0,10.5177,1.52
2022-12-31,Western Africa,Benin,Atacora,Strategic developments,Change to group/activity,1,0,,Strategic developments,327.0,10.5177,1.52
2023-01-14,Western Africa,Benin,Atacora,Strategic developments,Change to group/activity,3,0,,Strategic developments,327.0,10.5177,1.52
2023-02-11,Western Africa,Benin,Atacora,Strategic developments,Change to group/activity,2,0,,Strategic developments,327.0,10.5177,1.52
2023-02-18,Western Africa,Benin,Atacora,Strategic developments,Change to group/activity,1,0,,Strategic developments,327.0,10.5177,1.52
2023-03-04,Western Africa,Benin,Atacora,Strategic developments,Change to group/activity,3,0,,Strategic developments,327.0,10.5177,1.52
2023-05-13,Western Africa,Benin,Atacora,Strategic developments,Change to group/activity,1,0,,Strategic developments,327.0,10.5177,1.52
2024-03-02,Western Africa,Benin,Atacora,Strategic developments,Change to group/activity,1,0,,Strategic developments,327.0,10.5177,1.52
2024-03-30,Western Africa,Benin,Atacora,Strategic developments,Change to group/activity,1,0,,Strategic developments,327.0,10.5177,1.52
2024-10-19,Western Africa,Benin,Atacora,Strategic developments,Change to group/activity,1,0,,Strategic developments,327.0,10.5177,1.52
2025-03-29,Western Africa,Benin,Atacora,Strategic developments,Change to group/activity,1,0,,Strategic developments,327.0,10.5177,1.52
2025-05-24,Western Africa,Benin,Atacora,Strategic developments,Change to group/activity,1,0,,Strategic developments,327.0,10.5177,1.52
2025-06-07,Western Africa,Benin,Atacora,Strategic developments,Change to group/activity,1,0,,Strategic developments,327.0,10.5177,1.52
2022-04-09,Western Africa,Benin,Atacora,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,327.0,10.5177,1.52
2023-05-20,Western Africa,Benin,Atacora,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,327.0,10.5177,1.52
2023-06-03,Western Africa,Benin,Atacora,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,327.0,10.5177,1.52
2023-06-10,Western Africa,Benin,Atacora,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,327.0,10.5177,1.52
2023-06-24,Western Africa,Benin,Atacora,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,327.0,10.5177,1.52
2023-07-15,Western Africa,Benin,Atacora,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,327.0,10.5177,1.52
2023-10-14,Western Africa,Benin,Atacora,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,327.0,10.5177,1.52
2024-06-22,Western Africa,Benin,Atacora,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,327.0,10.5177,1.52
2024-09-14,Western Africa,Benin,Atacora,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,327.0,10.5177,1.52
2024-01-27,Western Africa,Benin,Atacora,Strategic developments,Headquarters or base established,1,0,,Strategic developments,327.0,10.5177,1.52
2017-09-16,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,1,0,,Strategic developments,327.0,10.5177,1.52
2020-08-15,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,1,0,,Strategic developments,327.0,10.5177,1.52
2021-11-27,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,1,0,,Strategic developments,327.0,10.5177,1.52
2021-12-04,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,1,0,,Strategic developments,327.0,10.5177,1.52
2021-12-18,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,1,0,,Strategic developments,327.0,10.5177,1.52
2022-02-19,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,1,0,,Strategic developments,327.0,10.5177,1.52
2022-07-09,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,3,0,,Strategic developments,327.0,10.5177,1.52
2022-07-23,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,2,0,,Strategic developments,327.0,10.5177,1.52
2022-08-06,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,1,0,,Strategic developments,327.0,10.5177,1.52
2022-08-20,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,1,0,,Strategic developments,327.0,10.5177,1.52
2023-02-18,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,1,0,,Strategic developments,327.0,10.5177,1.52
2023-04-15,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,2,0,,Strategic developments,327.0,10.5177,1.52
2023-05-06,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,1,0,,Strategic developments,327.0,10.5177,1.52
2023-06-10,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,1,0,,Strategic developments,327.0,10.5177,1.52
2023-10-21,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,1,0,,Strategic developments,327.0,10.5177,1.52
2023-12-09,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,2,0,,Strategic developments,327.0,10.5177,1.52
2023-12-23,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,1,0,,Strategic developments,327.0,10.5177,1.52
2023-12-30,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,1,0,,Strategic developments,327.0,10.5177,1.52
2024-01-06,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,1,0,,Strategic developments,327.0,10.5177,1.52
2024-01-20,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,1,0,,Strategic developments,327.0,10.5177,1.52
2024-03-09,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,2,0,,Strategic developments,327.0,10.5177,1.52
2024-03-16,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,1,0,,Strategic developments,327.0,10.5177,1.52
2024-04-13,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,1,0,,Strategic developments,327.0,10.5177,1.52
2024-05-11,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,2,0,,Strategic developments,327.0,10.5177,1.52
2024-05-25,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,1,0,,Strategic developments,327.0,10.5177,1.52
2024-06-08,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,1,0,,Strategic developments,327.0,10.5177,1.52
2024-08-17,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,1,0,,Strategic developments,327.0,10.5177,1.52
2024-08-24,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,1,0,,Strategic developments,327.0,10.5177,1.52
2024-09-14,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,1,0,,Strategic developments,327.0,10.5177,1.52
2024-09-28,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,1,0,,Strategic developments,327.0,10.5177,1.52
2024-11-02,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,1,0,,Strategic developments,327.0,10.5177,1.52
2024-11-16,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,1,0,,Strategic developments,327.0,10.5177,1.52
2025-02-15,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,1,0,,Strategic developments,327.0,10.5177,1.52
2025-03-08,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,1,0,,Strategic developments,327.0,10.5177,1.52
2025-05-03,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,1,0,,Strategic developments,327.0,10.5177,1.52
2025-05-17,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,1,0,,Strategic developments,327.0,10.5177,1.52
2025-05-24,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,2,0,,Strategic developments,327.0,10.5177,1.52
2025-05-31,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,1,0,,Strategic developments,327.0,10.5177,1.52
2025-06-07,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,2,0,,Strategic developments,327.0,10.5177,1.52
2026-02-14,Western Africa,Benin,Atacora,Strategic developments,Looting/property destruction,1,0,,Strategic developments,327.0,10.5177,1.52
2022-07-16,Western Africa,Benin,Atacora,Strategic developments,Other,1,0,,Strategic developments,327.0,10.5177,1.52
2022-07-30,Western Africa,Benin,Atacora,Strategic developments,Other,1,0,,Strategic developments,327.0,10.5177,1.52
2022-09-03,Western Africa,Benin,Atacora,Strategic developments,Other,1,0,,Strategic developments,327.0,10.5177,1.52
2022-10-15,Western Africa,Benin,Atacora,Strategic developments,Other,1,0,,Strategic developments,327.0,10.5177,1.52
2022-10-22,Western Africa,Benin,Atacora,Strategic developments,Other,1,0,,Strategic developments,327.0,10.5177,1.52
2023-01-14,Western Africa,Benin,Atacora,Strategic developments,Other,1,0,,Strategic developments,327.0,10.5177,1.52
2023-01-21,Western Africa,Benin,Atacora,Strategic developments,Other,1,0,,Strategic developments,327.0,10.5177,1.52
2023-02-04,Western Africa,Benin,Atacora,Strategic developments,Other,2,0,,Strategic developments,327.0,10.5177,1.52
2023-02-11,Western Africa,Benin,Atacora,Strategic developments,Other,1,0,,Strategic developments,327.0,10.5177,1.52
2023-03-11,Western Africa,Benin,Atacora,Strategic developments,Other,1,0,,Strategic developments,327.0,10.5177,1.52
2023-04-22,Western Africa,Benin,Atacora,Strategic developments,Other,1,0,,Strategic developments,327.0,10.5177,1.52
2023-04-29,Western Africa,Benin,Atacora,Strategic developments,Other,1,0,,Strategic developments,327.0,10.5177,1.52
2023-05-20,Western Africa,Benin,Atacora,Strategic developments,Other,2,0,,Strategic developments,327.0,10.5177,1.52
2023-05-27,Western Africa,Benin,Atacora,Strategic developments,Other,1,0,,Strategic developments,327.0,10.5177,1.52
2023-06-24,Western Africa,Benin,Atacora,Strategic developments,Other,1,0,,Strategic developments,327.0,10.5177,1.52
2023-07-15,Western Africa,Benin,Atacora,Strategic developments,Other,2,0,,Strategic developments,327.0,10.5177,1.52
2023-09-02,Western Africa,Benin,Atacora,Strategic developments,Other,1,0,,Strategic developments,327.0,10.5177,1.52
2023-11-11,Western Africa,Benin,Atacora,Strategic developments,Other,1,0,,Strategic developments,327.0,10.5177,1.52
2023-11-18,Western Africa,Benin,Atacora,Strategic developments,Other,1,0,,Strategic developments,327.0,10.5177,1.52
2023-12-30,Western Africa,Benin,Atacora,Strategic developments,Other,1,0,,Strategic developments,327.0,10.5177,1.52
2024-01-27,Western Africa,Benin,Atacora,Strategic developments,Other,2,0,,Strategic developments,327.0,10.5177,1.52
2024-02-03,Western Africa,Benin,Atacora,Strategic developments,Other,3,0,,Strategic developments,327.0,10.5177,1.52
2024-02-10,Western Africa,Benin,Atacora,Strategic developments,Other,2,0,,Strategic developments,327.0,10.5177,1.52
2024-03-23,Western Africa,Benin,Atacora,Strategic developments,Other,1,0,,Strategic developments,327.0,10.5177,1.52
2024-06-15,Western Africa,Benin,Atacora,Strategic developments,Other,1,0,,Strategic developments,327.0,10.5177,1.52
2024-07-20,Western Africa,Benin,Atacora,Strategic developments,Other,2,0,,Strategic developments,327.0,10.5177,1.52
2024-07-27,Western Africa,Benin,Atacora,Strategic developments,Other,1,0,,Strategic developments,327.0,10.5177,1.52
2024-09-21,Western Africa,Benin,Atacora,Strategic developments,Other,1,0,,Strategic developments,327.0,10.5177,1.52
2024-11-09,Western Africa,Benin,Atacora,Strategic developments,Other,2,0,,Strategic developments,327.0,10.5177,1.52
2024-12-21,Western Africa,Benin,Atacora,Strategic developments,Other,1,0,,Strategic developments,327.0,10.5177,1.52
2025-04-26,Western Africa,Benin,Atacora,Strategic developments,Other,2,0,,Strategic developments,327.0,10.5177,1.52
2025-05-17,Western Africa,Benin,Atacora,Strategic developments,Other,1,0,,Strategic developments,327.0,10.5177,1.52
2025-05-24,Western Africa,Benin,Atacora,Strategic developments,Other,4,0,,Strategic developments,327.0,10.5177,1.52
2025-05-31,Western Africa,Benin,Atacora,Strategic developments,Other,2,0,,Strategic developments,327.0,10.5177,1.52
2025-06-07,Western Africa,Benin,Atacora,Strategic developments,Other,2,0,,Strategic developments,327.0,10.5177,1.52
2020-10-17,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,1,0,58963.0,Political violence,327.0,10.5177,1.52
2022-07-09,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,1,0,7690.0,Political violence,327.0,10.5177,1.52
2022-08-27,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,2,0,2247.0,Political violence,327.0,10.5177,1.52
2022-10-01,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,2,0,36529.0,Political violence,327.0,10.5177,1.52
2022-11-12,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,1,0,387.0,Political violence,327.0,10.5177,1.52
2022-12-31,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,2,0,19469.0,Political violence,327.0,10.5177,1.52
2023-02-25,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,1,0,15043.0,Political violence,327.0,10.5177,1.52
2023-03-18,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,1,0,7664.0,Political violence,327.0,10.5177,1.52
2023-03-25,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,1,0,15043.0,Political violence,327.0,10.5177,1.52
2023-04-01,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,1,0,3808.0,Political violence,327.0,10.5177,1.52
2023-04-22,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,2,0,17115.0,Political violence,327.0,10.5177,1.52
2023-05-06,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,1,0,747.0,Political violence,327.0,10.5177,1.52
2023-05-13,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,1,0,7916.0,Political violence,327.0,10.5177,1.52
2023-05-20,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,1,0,3805.0,Political violence,327.0,10.5177,1.52
2023-06-03,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,3,0,7971.0,Political violence,327.0,10.5177,1.52
2023-06-10,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,1,0,876.0,Political violence,327.0,10.5177,1.52
2023-07-08,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,1,0,7916.0,Political violence,327.0,10.5177,1.52
2023-07-15,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,2,0,14438.0,Political violence,327.0,10.5177,1.52
2023-07-29,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,1,0,3808.0,Political violence,327.0,10.5177,1.52
2023-08-26,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,1,0,7373.0,Political violence,327.0,10.5177,1.52
2023-10-07,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,1,0,2175.0,Political violence,327.0,10.5177,1.52
2023-11-11,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,1,0,1361.0,Political violence,327.0,10.5177,1.52
2023-11-18,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,1,0,952.0,Political violence,327.0,10.5177,1.52
2023-11-25,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,1,0,7916.0,Political violence,327.0,10.5177,1.52
2023-12-30,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,3,0,6178.0,Political violence,327.0,10.5177,1.52
2024-01-06,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,5,0,50692.0,Political violence,327.0,10.5177,1.52
2024-01-13,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,2,0,15207.0,Political violence,327.0,10.5177,1.52
